Azulejo-Código,Procedência,Fábrica,Dimensão-Formato,"Material, Técnica de Fabricação e Decorativa",Endereço,Bairro,Uso-Aplicação,Altura,Largura,latitude,longitude
Azulejo-PD 17-1-1,Dresden/Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach e Dresden - n° catálogo 760,,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Gaspar Viana n 154, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Reduto/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4465048,-48.4949554
Azulejo-PD 17-1-1,Dresden/Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach e Dresden - n° catálogo 760,,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Gaspar Viana n 158, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Reduto/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4465048,-48.4949554
Azulejo-PD 17-1-1,Dresden/Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach e Dresden - n° catálogo 760,,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Leão XIII n 22, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Reduto/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4504333,-48.4997208
Azulejo-PD 17-1-1,Dresden/Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach e Dresden - n° catálogo 760,,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Leão XIII n 24, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Reduto/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4504333,-48.4997208
Azulejo-PD 17-1-1,Dresden/Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach e Dresden - n° catálogo 760,,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Leão XIII n 26, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Reduto/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4504333,-48.4997208
Azulejo-PD 17-1-1,Dresden/Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach e Dresden - n° catálogo 760,,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Arcipreste Manoel Teodoro n 793, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Reduto/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4627057,-48.4959067
Azulejo-PD 18-1-1,Alemanha,,14 x 14 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua dos 48 n 34, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4568441,-48.493543
Azulejo-PD 19-1-1,,,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Generalissimo Deodoro n 254, Belém, Pará, Brasil",Cidade Velha/Campina/Umarizal,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.4445448,-48.4828512
Azulejo-PD 19-1-1,,,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Generalissimo Deodoro n 260, Belém, Pará, Brasil",Cidade Velha/Campina/Umarizal,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.4445448,-48.4828512
Azulejo-PD 19-1-1,,,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida 16 de Novembro n 112, Belém, Pará, Brasil",Cidade Velha/Campina/Umarizal,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.1220148,-48.3928996
Azulejo-PD 19-1-1,,,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua  28 de Setembro n 137, Belém, Pará, Brasil",Cidade Velha/Campina/Umarizal,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.450574,-48.4982834
Azulejo-PD 20-1-1,Portugal,Sacavém,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Gurupá n 250, Belém, Pará, Brasil",Cidade Velha/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.4596774,-48.5024191
Azulejo-PD 20-1-1,Portugal,Sacavém,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Gentil Bittencourt n 1014, Belém, Pará, Brasil",Cidade Velha/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.4551255,-48.4815877
Azulejo-PD 20-1-1,Portugal,Sacavém,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Gentil Bittencourt n 1024, Belém, Pará, Brasil",Cidade Velha/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.4551255,-48.4815877
Azulejo-PD 21-1-1,Portugal,Villeroy & Boch - Merzig a/Saar - n° catálogo 289,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Dr. Malcher n 467, Belém, Pará, Brasil",Cidade Velha/Campina/Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.457967,-48.5041109
Azulejo-PD 21-1-1,Portugal,Villeroy & Boch - Merzig a/Saar - n° catálogo 289,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua ó de Almeida n 879, Belém, Pará, Brasil",Cidade Velha/Campina/Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.4499145147339452,-48.48956237120277
Azulejo-PD 21-1-1,Portugal,Villeroy & Boch - Merzig a/Saar - n° catálogo 289,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Senador Manoel Barata n 1122, Belém, Pará, Brasil",Cidade Velha/Campina/Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.450417,-48.4971926
Azulejo-PD 21-1-1,Portugal,Villeroy & Boch - Merzig a/Saar - n° catálogo 289,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Piedade n 298, Belém, Pará, Brasil",Cidade Velha/Campina/Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.4461791,-48.4962299
Azulejo-PD 21-1-1,Portugal,Villeroy & Boch - Merzig a/Saar - n° catálogo 289,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Piedade n 302, Belém, Pará, Brasil",Cidade Velha/Campina/Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.4461791,-48.4962299
Azulejo-PD 21-1-1,Portugal,Villeroy & Boch - Merzig a/Saar - n° catálogo 289,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Piedade n 306, Belém, Pará, Brasil",Cidade Velha/Campina/Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.4461791,-48.4962299
Azulejo-PD 21-1-1,Portugal,Villeroy & Boch - Merzig a/Saar - n° catálogo 289,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Padre Eutiquio n 252, Belém, Pará, Brasil",Cidade Velha/Campina/Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.4693734,-48.4791116
Azulejo-PD 21-1-1,Portugal,Villeroy & Boch - Merzig a/Saar - n° catálogo 289,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua 13 de Maio n 242, Belém, Pará, Brasil",Cidade Velha/Campina/Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.4530688,-48.5007704
Azulejo-PD 21-1-1,Portugal,Villeroy & Boch - Merzig a/Saar - n° catálogo 289,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua 13 de Maio n 252, Belém, Pará, Brasil",Cidade Velha/Campina/Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.4530688,-48.5007704
Azulejo-PD 21-1-1,Portugal,Villeroy & Boch - Merzig a/Saar - n° catálogo 289,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua 13 de Maio n 254, Belém, Pará, Brasil",Cidade Velha/Campina/Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.4530688,-48.5007704
Azulejo-PD 21-2-1,Portugal,Sacavém/n° do catálogo D125,"15,5 x 15,5 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua dos 48 n 69, Belém, Pará, Brasil",Batista Campos ,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.5,15.5,-1.4568441,-48.493543
Azulejo-PD 22-1-1,Provavelmente Alemanha,,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Ó de Almeida n 648, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.4526256732307654,-48.49569724778043
Azulejo-PD 23-1-1,Portugal,Sacavém,"15,6 x 15,6 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua dos 48 n 69, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.6,15.6,-1.4568441,-48.493543
Azulejo-PD 24-1-1,França,,"11,1 x 11,1 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Riachuelo n 186, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",11.1,11.1,-1.4533292,-48.4970448
Azulejo-PD 24-1-1,França,,"11,1 x 11,1 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Riachuelo n 270, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",11.1,11.1,-1.4533292,-48.4970448
Azulejo-PD 25-1-1,Grohner/Alemanha,Wanden Platenfabrik AG - Grohn ber Bremen,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Carlos Gomes n 23, Belém, Pará, Brasil","Umarizal/Campina/
Reduto/Nazaré/Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.455884,-48.4969181
Azulejo-PD 25-1-1,Grohner/Alemanha,Wanden Platenfabrik AG - Grohn ber Bremen,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua João Diogo n 254, Belém, Pará, Brasil","Umarizal/Campina/
Reduto/Nazaré/Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4549318,-48.4990226
Azulejo-PD 25-1-1,Grohner/Alemanha,Wanden Platenfabrik AG - Grohn ber Bremen,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Ó de Almeida n 760, Belém, Pará, Brasil","Umarizal/Campina/
Reduto/Nazaré/Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.453095625475963,-48.49493164874865
Azulejo-PD 25-1-1,Grohner/Alemanha,Wanden Platenfabrik AG - Grohn ber Bremen,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Nazaré n 1319, Belém, Pará, Brasil","Umarizal/Campina/
Reduto/Nazaré/Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4520714,-48.4791354
Azulejo-PD 25-1-1,Grohner/Alemanha,Wanden Platenfabrik AG - Grohn ber Bremen,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Riachuelo n 134, Belém, Pará, Brasil","Umarizal/Campina/
Reduto/Nazaré/Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4533292,-48.4970448
Azulejo-PD 25-1-1,Grohner/Alemanha,Wanden Platenfabrik AG - Grohn ber Bremen,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Riachuelo n 138, Belém, Pará, Brasil","Umarizal/Campina/
Reduto/Nazaré/Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4533292,-48.4970448
Azulejo-PD 25-1-1,Grohner/Alemanha,Wanden Platenfabrik AG - Grohn ber Bremen,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Riachuelo n 186, Belém, Pará, Brasil","Umarizal/Campina/
Reduto/Nazaré/Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4533292,-48.4970448
Azulejo-PD 25-1-1,Grohner/Alemanha,Wanden Platenfabrik AG - Grohn ber Bremen,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Gaspar Viana n 348, Belém, Pará, Brasil","Umarizal/Campina/
Reduto/Nazaré/Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4506639995593458,-48.49723004364299
Azulejo-PD 25-1-1,Grohner/Alemanha,Wanden Platenfabrik AG - Grohn ber Bremen,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua 15 de Novembro n 15, Belém, Pará, Brasil","Umarizal/Campina/
Reduto/Nazaré/Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.1615771,-48.4688459
Azulejo-PD 25-1-1,Grohner/Alemanha,Wanden Platenfabrik AG - Grohn ber Bremen,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua 15 de Novembro n 25, Belém, Pará, Brasil","Umarizal/Campina/
Reduto/Nazaré/Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.3343375,-48.4093227
Azulejo-PD 25-1-1,Grohner/Alemanha,Wanden Platenfabrik AG - Grohn ber Bremen,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua 28 de Setembro n 982, Belém, Pará, Brasil","Umarizal/Campina/
Reduto/Nazaré/Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.450574,-48.4982834
Azulejo-PD 25-1-1,Grohner/Alemanha,Wanden Platenfabrik AG - Grohn ber Bremen,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua 28 de Setembro n 1163, Belém, Pará, Brasil","Umarizal/Campina/
Reduto/Nazaré/Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.450574,-48.4982834
Azulejo-PD 25-1-1,Grohner/Alemanha,Wanden Platenfabrik AG - Grohn ber Bremen,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Magalhães Barata n 1319, Belém, Pará, Brasil","Umarizal/Campina/
Reduto/Nazaré/Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-0.7380402,-48.0219892
Azulejo-PD 26-1-1,França,Boch Frères - La Louvière,"12,3 x 12,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Santo Antônio n 139, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",12.3,12.3,-1.3740364,-48.4321573
Azulejo-PD 26-1-1,França,Boch Frères - La Louvière,"12,3 x 12,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Santo Antônio n 153, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",12.3,12.3,-1.3740364,-48.4321573
Azulejo-PD 26-1-1,França,Boch Frères - La Louvière,"12,3 x 12,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Santo Antônio n 159, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",12.3,12.3,-1.3740364,-48.4321573
Azulejo-PD 26-1-1,França,Boch Frères - La Louvière,"12,3 x 12,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Leão XIII n 55, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",12.3,12.3,-1.4504333,-48.4997208
Azulejo-PD 26-1-1,França,Boch Frères - La Louvière,"12,3 x 12,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Leão XIII n 79, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",12.3,12.3,-1.4504333,-48.4997208
Azulejo-PD 27-1-1,Alemanha,Grohner,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa 14 de Março n 1704, Belém, Pará, Brasil","Cidade Velha/Campina/
Nazaré/Reduto","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.459654,-48.4805041
Azulejo-PD 27-1-1,Alemanha,Grohner,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua tomázia Perdigão n 188, Belém, Pará, Brasil","Cidade Velha/Campina/
Nazaré/Reduto","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.4570552,-48.5028955
Azulejo-PD 27-1-1,Alemanha,Grohner,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua tomázia Perdigão n 190, Belém, Pará, Brasil","Cidade Velha/Campina/
Nazaré/Reduto","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.4555802,-48.5038186
Azulejo-PD 27-1-1,Alemanha,Grohner,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Dr. Assis n 667, Belém, Pará, Brasil","Cidade Velha/Campina/
Nazaré/Reduto","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.4615332588039067,-48.50440539650673
Azulejo-PD 27-1-1,Alemanha,Grohner,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Padre Eutiquio n 397, Belém, Pará, Brasil","Cidade Velha/Campina/
Nazaré/Reduto","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.4528345652165504,-48.49968662075813
Azulejo-PD 27-1-1,Alemanha,Grohner,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Padre Eutiquio n 399, Belém, Pará, Brasil","Cidade Velha/Campina/
Nazaré/Reduto","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.4693734,-48.4791116
Azulejo-PD 27-1-1,Alemanha,Grohner,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua 28 de Setembro n 1155, Belém, Pará, Brasil","Cidade Velha/Campina/
Nazaré/Reduto","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.450574,-48.4982834
Azulejo-PD 27-1-1,Alemanha,Grohner,"15,2 x 15,2 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua 28 de Setembro n 1177, Belém, Pará, Brasil","Cidade Velha/Campina/
Nazaré/Reduto","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.450574,-48.4982834
Azulejo-PD 28-1-1,Provavelmente Alemanha,,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Senador Lemos n 797, Belém, Pará, Brasil",Campina/Nazaré/Reduto/Umarizal/Jurunas,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.4364657803938063,-48.48724188240356
Azulejo-PD 28-1-1,Provavelmente Alemanha,,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Senador Lemos n 805, Belém, Pará, Brasil",Campina/Nazaré/Reduto/Umarizal/Jurunas,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.4132186,-48.4653532
Azulejo-PD 28-1-1,Provavelmente Alemanha,,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Nazaré n 148, Belém, Pará, Brasil",Campina/Nazaré/Reduto/Umarizal/Jurunas,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.4522349,-48.484785
Azulejo-PD 28-1-1,Provavelmente Alemanha,,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Governador José Malcher n 794, Belém, Pará, Brasil",Campina/Nazaré/Reduto/Umarizal/Jurunas,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.4520293,-48.493545
Azulejo-PD 28-1-1,Provavelmente Alemanha,,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Riachuelo n 134, Belém, Pará, Brasil",Campina/Nazaré/Reduto/Umarizal/Jurunas,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.4533292,-48.4970448
Azulejo-PD 28-1-1,Provavelmente Alemanha,,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Riachuelo n 138, Belém, Pará, Brasil",Campina/Nazaré/Reduto/Umarizal/Jurunas,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.4533292,-48.4970448
Azulejo-PD 28-1-1,Provavelmente Alemanha,,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Dr. Moraes n 98, Belém, Pará, Brasil",Campina/Nazaré/Reduto/Umarizal/Jurunas,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.455862,-48.4896704
Azulejo-PD 28-1-1,Provavelmente Alemanha,,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Campos Sales n 553, Belém, Pará, Brasil",Campina/Nazaré/Reduto/Umarizal/Jurunas,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.4543075,-48.4978101
Azulejo-PD 28-1-1,Provavelmente Alemanha,,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua 28 de Setembro n 1169, Belém, Pará, Brasil",Campina/Nazaré/Reduto/Umarizal/Jurunas,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.450574,-48.4982834
Azulejo-PD 28-1-1,Provavelmente Alemanha,,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Honorio Santos n 256, Belém, Pará, Brasil",Campina/Nazaré/Reduto/Umarizal/Jurunas,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.465931,-48.4936488
Azulejo-PD 29-1-1,Alemanha,,"15,6 x 15,6 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Alcindo Cacela n 2098, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.6,15.6,-1.440319,-48.4786833
Azulejo-PD 29-1-1,Alemanha,,"15,6 x 15,6 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Alcindo Cacela n 2110, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.6,15.6,-1.4678135,-48.4763731
Azulejo-PD 30-1-1,,,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Piedade n 341, Belém, Pará, Brasil",Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.2403276,-48.2641109
Azulejo-PD 30-1-2,,,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Alcindo Cacela n 1866, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.440319,-48.4786833
Azulejo-PD 31-1-1,França,Boulenger & Cie Choisy Le Roi/Siena,"10,3 x 10,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Generalissimo Deodoro n 354, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.3,10.3,-1.4445448,-48.4828512
Azulejo-PD 32-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le Roi/Siena,"10,3 x 10,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Santo Antônio n 220, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.3,10.3,-1.3740364,-48.4321573
Azulejo-PD 32-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le Roi/Siena,"10,3 x 10,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Santo Antônio n 222, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.3,10.3,-1.3740364,-48.4321573
Azulejo-PD 32-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le Roi/Siena,"10,3 x 10,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Santo Antônio n 224, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.3,10.3,-1.3740364,-48.4321573
Azulejo-PD 32-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le Roi/Siena,"10,3 x 10,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Santo Antônio n 226, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.3,10.3,-1.3740364,-48.4321573
Azulejo-PD 33-1-1,,,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão,"Avenida Alcindo Cacela n 2080, Belém, Pará, Brasil",Nazaré/Umarizal,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.440319,-48.4786833
Azulejo-PD 33-1-1,,,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão,"Avenida Alcindo Cacela n 2092, Belém, Pará, Brasil",Nazaré/Umarizal,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-1.440319,-48.4786833
Azulejo-PD 35-1-1,,,"14,6 x 14,6 cm",Cerâmica e vidrado Transferência ou impressão,"Rua Ó de Almeida n 527, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14.6,14.6,-1.447171211269204,-48.49170885410774
Azulejo-PD 35-1-1,,,"14,6 x 14,6 cm",Cerâmica e vidrado Transferência ou impressão,"Rua Senador Manoel Barata n 214, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14.6,14.6,-1.4450958,-48.4902637
Azulejo-PD 35-1-1,,,"14,6 x 14,6 cm",Cerâmica e vidrado Transferência ou impressão,"Rua Senador Manoel Barata n 216, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14.6,14.6,-1.4450958,-48.4902637
Azulejo-PD 36-1-1,Alemanha,Villeroy & Boch,"14,5 x 14,5 cm",Cerâmica e vidrado Transferência ou impressão,"Rua Inácio Guilhon n 41, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14.5,14.5,-1.4558749,-48.5017226
